timestamp, memory.used [MiB], memory.free [MiB], utilization.gpu [%], utilization.memory [%], temperature.gpu, clocks.current.sm [MHz], clocks.max.sm [MHz], power.draw [W], pstate, clocks_event_reasons.active, clocks_event_reasons.hw_thermal_slowdown, clocks_event_reasons.sw_power_cap
2026/08/12 01:47:51.702, 27673 MiB, 4434 MiB, 91 %, 33 %, 81, 2820 MHz, 3090 MHz, 540.90 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 01:48:21.714, 27651 MiB, 4456 MiB, 96 %, 30 %, 81, 2820 MHz, 3090 MHz, 539.99 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 01:48:51.725, 27651 MiB, 4456 MiB, 99 %, 32 %, 82, 2812 MHz, 3090 MHz, 537.53 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 01:49:21.736, 27661 MiB, 4446 MiB, 98 %, 26 %, 81, 2820 MHz, 3090 MHz, 539.42 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 01:49:51.746, 27651 MiB, 4456 MiB, 96 %, 30 %, 81, 2820 MHz, 3090 MHz, 540.86 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 01:50:21.760, 27651 MiB, 4456 MiB, 99 %, 32 %, 80, 2812 MHz, 3090 MHz, 541.84 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 01:50:51.772, 27651 MiB, 4456 MiB, 99 %, 32 %, 81, 2820 MHz, 3090 MHz, 542.75 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 01:51:21.783, 27651 MiB, 4456 MiB, 87 %, 25 %, 81, 2812 MHz, 3090 MHz, 541.23 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 01:51:51.793, 27651 MiB, 4456 MiB, 61 %, 18 %, 81, 2820 MHz, 3090 MHz, 496.16 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 01:52:21.804, 27651 MiB, 4456 MiB, 99 %, 31 %, 73, 2835 MHz, 3090 MHz, 479.84 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 01:52:51.817, 27661 MiB, 4446 MiB, 99 %, 30 %, 82, 2820 MHz, 3090 MHz, 542.48 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 01:53:21.828, 27651 MiB, 4456 MiB, 99 %, 32 %, 80, 2812 MHz, 3090 MHz, 542.18 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 01:53:51.839, 27651 MiB, 4456 MiB, 98 %, 23 %, 81, 2820 MHz, 3090 MHz, 539.71 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 01:54:21.851, 27651 MiB, 4456 MiB, 97 %, 30 %, 80, 2820 MHz, 3090 MHz, 541.77 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 01:54:51.863, 27651 MiB, 4456 MiB, 99 %, 32 %, 80, 2820 MHz, 3090 MHz, 542.50 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 01:55:21.873, 27651 MiB, 4456 MiB, 99 %, 30 %, 82, 2812 MHz, 3090 MHz, 540.75 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 01:55:51.884, 27651 MiB, 4456 MiB, 89 %, 25 %, 79, 2820 MHz, 3090 MHz, 539.72 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 01:56:21.895, 27661 MiB, 4446 MiB, 99 %, 31 %, 80, 2820 MHz, 3090 MHz, 538.41 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 01:56:51.906, 27651 MiB, 4456 MiB, 99 %, 32 %, 82, 2812 MHz, 3090 MHz, 540.45 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 01:57:21.916, 27651 MiB, 4456 MiB, 81 %, 33 %, 81, 2820 MHz, 3090 MHz, 541.33 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 01:57:51.928, 27651 MiB, 4456 MiB, 99 %, 31 %, 80, 2812 MHz, 3090 MHz, 541.47 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 01:58:21.941, 27673 MiB, 4434 MiB, 99 %, 30 %, 80, 2820 MHz, 3090 MHz, 540.11 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 01:58:51.952, 27651 MiB, 4456 MiB, 97 %, 21 %, 82, 2820 MHz, 3090 MHz, 541.96 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 01:59:21.964, 27651 MiB, 4456 MiB, 99 %, 31 %, 81, 2812 MHz, 3090 MHz, 541.80 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 01:59:51.975, 27651 MiB, 4456 MiB, 99 %, 32 %, 78, 2820 MHz, 3090 MHz, 540.26 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 02:00:21.987, 27651 MiB, 4456 MiB, 99 %, 30 %, 82, 2812 MHz, 3090 MHz, 541.66 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 02:00:51.999, 27651 MiB, 4456 MiB, 88 %, 25 %, 81, 2827 MHz, 3090 MHz, 488.75 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 02:01:22.009, 27651 MiB, 4456 MiB, 99 %, 32 %, 80, 2820 MHz, 3090 MHz, 544.17 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 02:01:52.019, 27673 MiB, 4434 MiB, 99 %, 32 %, 79, 2812 MHz, 3090 MHz, 488.30 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 02:02:22.031, 27651 MiB, 4456 MiB, 81 %, 31 %, 80, 2842 MHz, 3090 MHz, 494.11 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 02:02:52.042, 27651 MiB, 4456 MiB, 75 %, 22 %, 81, 2820 MHz, 3090 MHz, 466.37 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 02:03:22.055, 27651 MiB, 4456 MiB, 99 %, 32 %, 80, 2820 MHz, 3090 MHz, 536.60 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 02:03:52.065, 27651 MiB, 4456 MiB, 99 %, 30 %, 81, 2812 MHz, 3090 MHz, 541.14 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 02:04:22.077, 27651 MiB, 4456 MiB, 88 %, 38 %, 81, 2812 MHz, 3090 MHz, 540.55 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 02:04:52.089, 27651 MiB, 4456 MiB, 99 %, 30 %, 80, 2820 MHz, 3090 MHz, 540.91 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 02:05:22.102, 27673 MiB, 4434 MiB, 99 %, 30 %, 81, 2812 MHz, 3090 MHz, 540.05 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 02:05:52.113, 27651 MiB, 4456 MiB, 92 %, 31 %, 81, 2820 MHz, 3090 MHz, 541.27 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 02:06:22.125, 27651 MiB, 4456 MiB, 99 %, 30 %, 81, 2820 MHz, 3090 MHz, 540.56 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 02:06:52.136, 27651 MiB, 4456 MiB, 99 %, 30 %, 79, 2820 MHz, 3090 MHz, 539.99 W, P1, 0x0000000000000000, Not Active, Not Active
2026/08/12 02:07:22.146, 27651 MiB, 4456 MiB, 99 %, 31 %, 82, 2812 MHz, 3090 MHz, 538.26 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 02:07:52.158, 27651 MiB, 4456 MiB, 81 %, 35 %, 81, 2820 MHz, 3090 MHz, 541.50 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 02:08:22.170, 27651 MiB, 4456 MiB, 99 %, 31 %, 80, 2820 MHz, 3090 MHz, 542.89 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 02:08:52.182, 27661 MiB, 4446 MiB, 99 %, 32 %, 80, 2812 MHz, 3090 MHz, 540.44 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 02:09:22.193, 27651 MiB, 4456 MiB, 91 %, 32 %, 82, 2812 MHz, 3090 MHz, 542.43 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 02:09:52.204, 27651 MiB, 4456 MiB, 99 %, 30 %, 79, 2812 MHz, 3090 MHz, 538.82 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 02:10:22.216, 27651 MiB, 4456 MiB, 99 %, 32 %, 81, 2820 MHz, 3090 MHz, 540.77 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 02:10:52.228, 27661 MiB, 4446 MiB, 99 %, 31 %, 80, 2820 MHz, 3090 MHz, 538.76 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 02:11:22.240, 27651 MiB, 4456 MiB, 98 %, 30 %, 80, 2812 MHz, 3090 MHz, 539.71 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 02:11:52.253, 27651 MiB, 4456 MiB, 99 %, 32 %, 81, 2820 MHz, 3090 MHz, 540.84 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 02:12:22.263, 27651 MiB, 4456 MiB, 99 %, 32 %, 81, 2812 MHz, 3090 MHz, 541.34 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 02:12:52.275, 27673 MiB, 4434 MiB, 87 %, 38 %, 79, 2820 MHz, 3090 MHz, 471.65 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 02:13:22.287, 27651 MiB, 4456 MiB, 96 %, 30 %, 82, 2812 MHz, 3090 MHz, 540.60 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 02:13:52.297, 27651 MiB, 4456 MiB, 99 %, 32 %, 81, 2812 MHz, 3090 MHz, 539.96 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 02:14:22.309, 27661 MiB, 4446 MiB, 98 %, 26 %, 80, 2812 MHz, 3090 MHz, 542.69 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 02:14:52.322, 27651 MiB, 4456 MiB, 96 %, 30 %, 82, 2805 MHz, 3090 MHz, 538.23 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 02:15:22.333, 27651 MiB, 4456 MiB, 99 %, 32 %, 81, 2820 MHz, 3090 MHz, 538.97 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 02:15:52.345, 27651 MiB, 4456 MiB, 99 %, 32 %, 82, 2820 MHz, 3090 MHz, 541.71 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 02:16:22.357, 27651 MiB, 4456 MiB, 99 %, 32 %, 79, 2827 MHz, 3090 MHz, 488.76 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 02:16:52.368, 27653 MiB, 4454 MiB, 91 %, 36 %, 77, 2820 MHz, 3090 MHz, 497.48 W, P1, 0x0000000000000000, Not Active, Not Active
2026/08/12 02:17:22.380, 27653 MiB, 4454 MiB, 96 %, 30 %, 80, 2812 MHz, 3090 MHz, 540.50 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 02:17:52.391, 27653 MiB, 4454 MiB, 99 %, 33 %, 81, 2842 MHz, 3090 MHz, 491.71 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 02:18:22.403, 27653 MiB, 4454 MiB, 99 %, 31 %, 81, 2820 MHz, 3090 MHz, 469.92 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 02:18:52.415, 27653 MiB, 4454 MiB, 87 %, 27 %, 79, 2812 MHz, 3090 MHz, 537.18 W, P1, 0x0000000000000000, Not Active, Not Active
2026/08/12 02:19:22.427, 27653 MiB, 4454 MiB, 99 %, 31 %, 82, 2812 MHz, 3090 MHz, 542.92 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 02:19:52.440, 27653 MiB, 4454 MiB, 99 %, 32 %, 81, 2812 MHz, 3090 MHz, 541.28 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 02:20:22.451, 27653 MiB, 4454 MiB, 97 %, 27 %, 80, 2812 MHz, 3090 MHz, 543.26 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 02:20:52.463, 27653 MiB, 4454 MiB, 99 %, 31 %, 81, 2812 MHz, 3090 MHz, 542.67 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 02:21:22.474, 27653 MiB, 4454 MiB, 99 %, 32 %, 82, 2812 MHz, 3090 MHz, 539.67 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 02:21:52.487, 27653 MiB, 4454 MiB, 99 %, 31 %, 82, 2820 MHz, 3090 MHz, 540.73 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 02:22:22.497, 27653 MiB, 4454 MiB, 87 %, 25 %, 78, 2812 MHz, 3090 MHz, 537.93 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 02:22:52.509, 27653 MiB, 4454 MiB, 99 %, 30 %, 82, 2820 MHz, 3090 MHz, 541.55 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 02:23:22.521, 27653 MiB, 4454 MiB, 99 %, 32 %, 82, 2812 MHz, 3090 MHz, 541.34 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 02:23:52.535, 27653 MiB, 4454 MiB, 94 %, 31 %, 80, 2812 MHz, 3090 MHz, 542.05 W, P1, 0x0000000000000000, Not Active, Not Active
2026/08/12 02:24:22.546, 27653 MiB, 4454 MiB, 99 %, 31 %, 82, 2820 MHz, 3090 MHz, 542.82 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 02:24:52.558, 27653 MiB, 4454 MiB, 99 %, 30 %, 82, 2812 MHz, 3090 MHz, 540.42 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 02:25:22.570, 27653 MiB, 4454 MiB, 99 %, 32 %, 81, 2820 MHz, 3090 MHz, 540.69 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 02:25:52.581, 27653 MiB, 4454 MiB, 98 %, 28 %, 81, 2812 MHz, 3090 MHz, 540.15 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 02:26:22.593, 27653 MiB, 4454 MiB, 99 %, 32 %, 81, 2812 MHz, 3090 MHz, 540.04 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 02:26:52.605, 27653 MiB, 4454 MiB, 99 %, 31 %, 82, 2820 MHz, 3090 MHz, 541.30 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 02:27:22.615, 27621 MiB, 4486 MiB, 99 %, 32 %, 80, 2820 MHz, 3090 MHz, 540.97 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 02:27:52.628, 27621 MiB, 4486 MiB, 99 %, 32 %, 80, 2820 MHz, 3090 MHz, 492.17 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 02:28:22.640, 27621 MiB, 4486 MiB, 54 %, 16 %, 74, 2835 MHz, 3090 MHz, 527.51 W, P1, 0x0000000000000000, Not Active, Not Active
2026/08/12 02:28:52.651, 27621 MiB, 4486 MiB, 99 %, 31 %, 81, 2820 MHz, 3090 MHz, 534.04 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 02:29:22.661, 27631 MiB, 4476 MiB, 99 %, 32 %, 80, 2820 MHz, 3090 MHz, 492.52 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 02:29:52.672, 27621 MiB, 4486 MiB, 91 %, 34 %, 78, 2812 MHz, 3090 MHz, 525.76 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 02:30:22.683, 27621 MiB, 4486 MiB, 99 %, 31 %, 82, 2820 MHz, 3090 MHz, 540.87 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 02:30:52.694, 27621 MiB, 4486 MiB, 99 %, 30 %, 81, 2820 MHz, 3090 MHz, 541.21 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 02:31:22.705, 27621 MiB, 4486 MiB, 91 %, 36 %, 79, 2812 MHz, 3090 MHz, 543.30 W, P1, 0x0000000000000000, Not Active, Not Active
2026/08/12 02:31:52.716, 27621 MiB, 4486 MiB, 99 %, 30 %, 82, 2820 MHz, 3090 MHz, 539.48 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 02:32:22.728, 27621 MiB, 4486 MiB, 99 %, 30 %, 80, 2812 MHz, 3090 MHz, 540.56 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 02:32:52.740, 27643 MiB, 4464 MiB, 97 %, 24 %, 80, 2812 MHz, 3090 MHz, 545.97 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 02:33:22.752, 27621 MiB, 4486 MiB, 99 %, 30 %, 82, 2812 MHz, 3090 MHz, 543.09 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 02:33:52.763, 27621 MiB, 4486 MiB, 99 %, 31 %, 81, 2812 MHz, 3090 MHz, 541.51 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 02:34:22.774, 27621 MiB, 4486 MiB, 99 %, 32 %, 81, 2820 MHz, 3090 MHz, 540.45 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 02:34:52.785, 27631 MiB, 4476 MiB, 94 %, 26 %, 80, 2812 MHz, 3090 MHz, 542.39 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 02:35:22.797, 27621 MiB, 4486 MiB, 99 %, 31 %, 82, 2812 MHz, 3090 MHz, 540.52 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 02:35:52.809, 27621 MiB, 4486 MiB, 99 %, 32 %, 82, 2820 MHz, 3090 MHz, 542.04 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 02:36:22.821, 27621 MiB, 4486 MiB, 83 %, 27 %, 81, 2812 MHz, 3090 MHz, 537.14 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 02:36:52.832, 27621 MiB, 4486 MiB, 96 %, 30 %, 80, 2812 MHz, 3090 MHz, 540.22 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 02:37:22.844, 27621 MiB, 4486 MiB, 99 %, 32 %, 79, 2805 MHz, 3090 MHz, 537.63 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 02:37:52.855, 27621 MiB, 4486 MiB, 98 %, 26 %, 81, 2812 MHz, 3090 MHz, 540.03 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 02:38:22.867, 27631 MiB, 4476 MiB, 99 %, 31 %, 80, 2835 MHz, 3090 MHz, 494.72 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 02:38:52.879, 27621 MiB, 4486 MiB, 99 %, 31 %, 80, 2812 MHz, 3090 MHz, 537.99 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 02:39:22.889, 27621 MiB, 4486 MiB, 99 %, 30 %, 82, 2812 MHz, 3090 MHz, 543.90 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 02:39:52.902, 27621 MiB, 4486 MiB, 88 %, 26 %, 80, 2812 MHz, 3090 MHz, 542.27 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 02:40:22.914, 27621 MiB, 4486 MiB, 99 %, 31 %, 80, 2820 MHz, 3090 MHz, 541.31 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 02:40:52.925, 27621 MiB, 4486 MiB, 99 %, 32 %, 80, 2812 MHz, 3090 MHz, 542.51 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 02:41:22.936, 27621 MiB, 4486 MiB, 91 %, 32 %, 81, 2812 MHz, 3090 MHz, 540.62 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 02:41:52.948, 27621 MiB, 4486 MiB, 99 %, 31 %, 80, 2820 MHz, 3090 MHz, 541.87 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 02:42:22.958, 27621 MiB, 4486 MiB, 99 %, 31 %, 81, 2812 MHz, 3090 MHz, 541.00 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 02:42:52.970, 27621 MiB, 4486 MiB, 97 %, 26 %, 82, 2812 MHz, 3090 MHz, 540.74 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 02:43:22.981, 27621 MiB, 4486 MiB, 96 %, 30 %, 80, 2820 MHz, 3090 MHz, 542.70 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 02:43:52.994, 27643 MiB, 4464 MiB, 99 %, 31 %, 81, 2812 MHz, 3090 MHz, 540.21 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 02:44:23.006, 27621 MiB, 4486 MiB, 98 %, 23 %, 79, 2820 MHz, 3090 MHz, 544.17 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 02:44:53.017, 27621 MiB, 4486 MiB, 98 %, 29 %, 80, 2812 MHz, 3090 MHz, 541.38 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 02:45:23.029, 27620 MiB, 4487 MiB, 99 %, 32 %, 80, 2812 MHz, 3090 MHz, 544.90 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 02:45:53.041, 27642 MiB, 4465 MiB, 99 %, 30 %, 81, 2827 MHz, 3090 MHz, 539.71 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 02:46:23.053, 27620 MiB, 4487 MiB, 99 %, 30 %, 81, 2812 MHz, 3090 MHz, 541.40 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 02:46:53.064, 27620 MiB, 4487 MiB, 99 %, 31 %, 79, 2812 MHz, 3090 MHz, 541.83 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 02:47:23.076, 27620 MiB, 4487 MiB, 99 %, 32 %, 81, 2835 MHz, 3090 MHz, 478.91 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 02:47:53.088, 27620 MiB, 4487 MiB, 99 %, 30 %, 80, 2820 MHz, 3090 MHz, 541.59 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 02:48:23.099, 27620 MiB, 4487 MiB, 51 %, 17 %, 80, 2820 MHz, 3090 MHz, 498.89 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 02:48:53.111, 27620 MiB, 4487 MiB, 98 %, 24 %, 78, 2827 MHz, 3090 MHz, 491.97 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 02:49:23.123, 27620 MiB, 4487 MiB, 4 %, 0 %, 82, 2820 MHz, 3090 MHz, 466.21 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 02:49:53.135, 27620 MiB, 4487 MiB, 99 %, 32 %, 80, 2812 MHz, 3090 MHz, 540.22 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 02:50:23.147, 27620 MiB, 4487 MiB, 99 %, 31 %, 81, 2812 MHz, 3090 MHz, 542.84 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 02:50:53.158, 27620 MiB, 4487 MiB, 83 %, 27 %, 80, 2812 MHz, 3090 MHz, 541.58 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 02:51:23.170, 27630 MiB, 4477 MiB, 99 %, 31 %, 81, 2812 MHz, 3090 MHz, 543.32 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 02:51:53.181, 27628 MiB, 4479 MiB, 3 %, 0 %, 79, 2827 MHz, 3090 MHz, 491.15 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 02:52:23.192, 27619 MiB, 4488 MiB, 99 %, 30 %, 73, 2812 MHz, 3090 MHz, 480.57 W, P1, 0x0000000000000000, Not Active, Not Active
2026/08/12 02:52:53.203, 27619 MiB, 4488 MiB, 91 %, 32 %, 81, 2820 MHz, 3090 MHz, 541.69 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 02:53:23.215, 27619 MiB, 4488 MiB, 96 %, 30 %, 81, 2812 MHz, 3090 MHz, 540.39 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 02:53:53.227, 27619 MiB, 4488 MiB, 99 %, 30 %, 80, 2812 MHz, 3090 MHz, 539.58 W, P1, 0x0000000000000000, Not Active, Not Active
2026/08/12 02:54:23.239, 27619 MiB, 4488 MiB, 97 %, 28 %, 83, 2820 MHz, 3090 MHz, 541.41 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 02:54:53.251, 27619 MiB, 4488 MiB, 99 %, 31 %, 81, 2820 MHz, 3090 MHz, 540.92 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 02:55:23.262, 27619 MiB, 4488 MiB, 99 %, 30 %, 80, 2820 MHz, 3090 MHz, 541.65 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 02:55:53.274, 27619 MiB, 4488 MiB, 99 %, 30 %, 81, 2812 MHz, 3090 MHz, 539.24 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 02:56:23.285, 27619 MiB, 4488 MiB, 98 %, 28 %, 82, 2820 MHz, 3090 MHz, 541.62 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 02:56:53.295, 27619 MiB, 4488 MiB, 99 %, 32 %, 80, 2820 MHz, 3090 MHz, 545.30 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 02:57:23.307, 27619 MiB, 4488 MiB, 99 %, 32 %, 82, 2812 MHz, 3090 MHz, 540.58 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 02:57:53.318, 27619 MiB, 4488 MiB, 99 %, 31 %, 82, 2820 MHz, 3090 MHz, 540.39 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 02:58:23.330, 27641 MiB, 4465 MiB, 99 %, 32 %, 80, 2812 MHz, 3090 MHz, 540.86 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 02:58:53.341, 27619 MiB, 4488 MiB, 99 %, 31 %, 82, 2812 MHz, 3090 MHz, 539.11 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 02:59:23.353, 27619 MiB, 4488 MiB, 86 %, 26 %, 80, 2812 MHz, 3090 MHz, 541.08 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 02:59:53.365, 27619 MiB, 4488 MiB, 99 %, 32 %, 80, 2820 MHz, 3090 MHz, 542.13 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 03:00:23.376, 27641 MiB, 4465 MiB, 99 %, 32 %, 82, 2812 MHz, 3090 MHz, 541.89 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 03:00:53.388, 27619 MiB, 4488 MiB, 90 %, 38 %, 81, 2850 MHz, 3090 MHz, 482.65 W, P1, 0x0000000000000004, Not Active, Active
